X;Y;Z;FileName
1800;1017;8;reg032
1810;906;8;reg032
1810;972;8;reg032
1799;993;8;reg032
1815;800;8;reg032
1825;287;8;reg032
1805;596;8;reg032
1819;543;7;reg032
1819;662;8;reg032
1821;934;8;reg032
1800;1329;8;reg032
1808;1108;8;reg032
1834;166;8;reg032
1826;505;8;reg032
1820;1047;8;reg032
1821;1106;7;reg032
1823;1087;8;reg032
1816;1068;8;reg032
1838;442;8;reg032
1815;1159;7;reg032
1829;790;8;reg032
1841;293;8;reg032
1837;269;8;reg032
1822;889;8;reg032
1831;624;8;reg032
1837;385;8;reg032
1839;573;7;reg032
1836;419;8;reg032
1825;959;7;reg032
1836;601;8;reg032
1839;883;7;reg032
1841;467;8;reg032
1828;1155;8;reg032
1828;1189;8;reg032
1833;698;8;reg032
1832;648;8;reg032
1833;850;8;reg032
1838;1078;6;reg032
1827;760;8;reg032
1832;1134;8;reg032
1840;1039;8;reg032
1831;1330;8;reg032
1827;1009;8;reg032
1842;1263;8;reg032
0;620;8;reg033
0;702;6;reg033
57;518;6;reg033
60;489;7;reg033
60;858;7;reg033
37;1207;8;reg033
81;397;8;reg033
77;482;7;reg033
83;611;8;reg033
88;529;7;reg033
83;1056;6;reg033
98;884;8;reg033
106;418;7;reg033
100;560;8;reg033
110;456;7;reg033
99;1088;7;reg033
114;404;6;reg033
113;472;8;reg033
114;533;7;reg033
97;1130;8;reg033
113;627;7;reg033
125;586;8;reg033
125;677;7;reg033
130;424;8;reg033
130;574;7;reg033
110;1022;8;reg033
118;1303;8;reg033
137;443;8;reg033
133;552;8;reg033
124;1224;7;reg033
142;495;9;reg033
131;847;7;reg033
130;1098;7;reg033
135;872;7;reg033
143;529;7;reg033
145;772;7;reg033
147;363;7;reg033
137;1201;8;reg033
157;579;8;reg033
152;512;7;reg033
140;1015;7;reg033
155;556;8;reg033
155;607;8;reg033
143;944;8;reg033
145;1150;8;reg033
152;695;7;reg033
154;1061;8;reg033
165;408;7;reg033
149;1271;7;reg033
138;1320;8;reg033
150;899;8;reg033
167;452;7;reg033
144;1175;8;reg033
156;1196;9;reg033
158;987;8;reg033
169;628;8;reg033
173;655;9;reg033
172;491;8;reg033
162;812;7;reg033
166;724;7;reg033
180;336;7;reg033
164;1117;8;reg033
169;1150;7;reg033
167;1032;8;reg033
182;765;7;reg033
170;792;8;reg033
171;750;8;reg033
181;521;8;reg033
166;1349;8;reg033
180;907;8;reg033
187;567;8;reg033
180;984;8;reg033
185;595;8;reg033
198;380;8;reg033
188;1052;8;reg033
182;1221;8;reg033
179;1093;7;reg033
197;447;6;reg033
198;796;8;reg033
190;649;7;reg033
206;273;7;reg033
197;671;8;reg033
201;627;7;reg033
202;905;8;reg033
202;943;8;reg033
187;1020;8;reg033
185;1104;9;reg033
211;531;8;reg033
214;398;8;reg033
197;1299;9;reg033
210;885;8;reg033
207;1229;8;reg033
200;1205;8;reg033
216;563;8;reg033
204;1145;7;reg033
199;1137;9;reg033
210;1109;8;reg033
223;244;8;reg033
212;791;9;reg033
224;380;8;reg033
218;515;7;reg033
221;481;9;reg033
189;1320;8;reg033
218;585;7;reg033
228;388;7;reg033
219;611;8;reg033
231;292;7;reg033
223;1006;8;reg033
226;711;7;reg033
216;1237;8;reg033
222;1065;7;reg033
246;428;8;reg033
228;540;8;reg033
217;1257;7;reg033
240;341;6;reg033
227;1302;7;reg033
243;491;7;reg033
233;597;7;reg033
219;1171;7;reg033
243;684;7;reg033
224;1140;8;reg033
228;736;7;reg033
238;633;8;reg033
225;755;7;reg033
231;1037;8;reg033
241;664;8;reg033
231;1098;8;reg033
234;1143;8;reg033
243;1070;8;reg033
251;257;8;reg033
247;568;8;reg033
239;766;9;reg033
215;1195;9;reg033
232;1122;7;reg033
250;460;7;reg033
236;905;8;reg033
252;444;8;reg033
249;650;9;reg033
261;199;7;reg033
228;1338;8;reg033
261;378;8;reg033
249;891;8;reg033
256;411;6;reg033
247;1332;8;reg033
259;652;7;reg033
266;395;6;reg033
255;489;7;reg033
253;863;8;reg033
261;1070;7;reg033
260;583;7;reg033
267;477;7;reg033
262;1025;8;reg033
258;1233;8;reg033
252;1174;8;reg033
269;701;8;reg033
268;555;7;reg033
252;1381;8;reg033
269;998;7;reg033
262;1198;8;reg033
268;620;8;reg033
268;677;8;reg033
277;802;8;reg033
275;497;8;reg033
285;194;8;reg033
275;602;7;reg033
279;857;8;reg033
284;410;8;reg033
284;465;8;reg033
286;254;6;reg033
268;1062;9;reg033
285;648;8;reg033
274;1276;9;reg033
285;668;8;reg033
268;1103;8;reg033
290;574;7;reg033
268;1134;9;reg033
273;921;8;reg033
272;739;8;reg033
296;152;8;reg033
272;772;9;reg033
285;833;8;reg033
265;1344;7;reg033
274;1439;8;reg033
290;699;8;reg033
294;672;8;reg033
285;1012;8;reg033
290;924;8;reg033
285;1077;7;reg033
298;229;8;reg033
292;497;8;reg033
294;1143;8;reg033
286;1099;7;reg033
300;262;8;reg033
291;1285;9;reg033
294;1221;8;reg033
288;545;7;reg033
304;272;8;reg033
301;725;8;reg033
304;412;8;reg033
310;285;8;reg033
294;1409;7;reg033
286;1420;8;reg033
307;574;8;reg033
316;398;7;reg033
315;353;8;reg033
316;441;8;reg033
289;743;7;reg033
304;976;8;reg033
308;332;8;reg033
317;220;8;reg033
304;1066;8;reg033
293;814;7;reg033
306;1074;8;reg033
295;1439;8;reg033
307;1003;8;reg033
306;1242;9;reg033
324;132;8;reg033
312;482;8;reg033
296;1242;7;reg033
308;928;6;reg033
318;691;8;reg033
303;1104;8;reg033
300;1038;8;reg033
308;1261;8;reg033
312;678;8;reg033
324;544;8;reg033
300;1358;7;reg033
317;843;8;reg033
339;247;8;reg033
329;521;8;reg033
320;1171;8;reg033
323;943;7;reg033
319;1045;7;reg033
343;163;8;reg033
314;1214;7;reg033
340;438;8;reg033
319;1079;8;reg033
331;1069;8;reg033
327;827;8;reg033
336;360;6;reg033
341;409;9;reg033
327;1027;7;reg033
346;172;7;reg033
330;1003;9;reg033
336;571;8;reg033
330;1146;9;reg033
338;614;8;reg033
318;1354;8;reg033
318;1398;8;reg033
327;1316;7;reg033
338;957;8;reg033
347;492;6;reg033
347;513;8;reg033
329;989;6;reg033
325;897;8;reg033
338;1040;9;reg033
326;1341;8;reg033
336;1083;8;reg033
353;236;7;reg033
323;1422;8;reg033
341;1070;8;reg033
342;1296;8;reg033
357;624;7;reg033
363;277;8;reg033
359;410;8;reg033
351;1126;8;reg033
364;314;8;reg033
364;378;7;reg033
367;218;6;reg033
370;168;8;reg033
370;201;8;reg033
348;993;6;reg033
353;1392;8;reg033
374;245;8;reg033
354;1181;8;reg033
350;1203;8;reg033
360;1066;7;reg033
369;645;8;reg033
358;692;8;reg033
345;1356;7;reg033
363;664;8;reg033
363;785;8;reg033
377;148;8;reg033
362;1038;7;reg033
384;165;8;reg033
358;1162;8;reg033
356;1263;8;reg033
362;1296;9;reg033
368;852;8;reg033
359;1136;8;reg033
379;703;8;reg033
395;90;7;reg033
393;119;8;reg033
371;962;9;reg033
383;260;8;reg033
392;200;7;reg033
387;431;7;reg033
363;1081;8;reg033
389;567;7;reg033
393;244;8;reg033
391;372;8;reg033
374;1183;8;reg033
375;1152;8;reg033
392;329;6;reg033
400;141;6;reg033
401;168;7;reg033
373;1106;8;reg033
387;885;7;reg033
385;1021;8;reg033
397;584;7;reg033
399;278;7;reg033
403;476;7;reg033
377;1420;8;reg033
386;722;8;reg033
394;775;8;reg033
398;646;7;reg033
392;545;8;reg033
410;221;8;reg033
411;189;8;reg033
399;834;7;reg033
413;125;6;reg033
396;748;8;reg033
398;1045;7;reg033
408;235;8;reg033
401;1247;8;reg033
393;1063;8;reg033
415;313;8;reg033
406;432;8;reg033
404;724;8;reg033
418;156;8;reg033
403;1332;8;reg033
399;1086;8;reg033
410;569;8;reg033
382;1316;8;reg033
422;93;8;reg033
421;232;8;reg033
409;793;8;reg033
391;1142;8;reg033
409;815;8;reg033
420;618;8;reg033
408;1239;6;reg033
406;951;8;reg033
417;775;8;reg033
400;923;8;reg033
424;206;7;reg033
406;1003;7;reg033
425;261;8;reg033
435;220;8;reg033
428;587;9;reg033
418;894;7;reg033
425;436;7;reg033
406;1272;7;reg033
431;186;8;reg033
436;313;8;reg033
414;1071;8;reg033
425;845;8;reg033
430;337;6;reg033
422;982;8;reg033
416;1376;8;reg033
428;918;8;reg033
424;490;8;reg033
433;404;8;reg033
421;1024;8;reg033
434;928;8;reg033
422;1281;8;reg033
424;946;6;reg033
433;736;8;reg033
448;170;8;reg033
425;1400;8;reg033
428;1051;8;reg033
428;1060;8;reg033
425;1431;8;reg033
450;253;8;reg033
440;423;7;reg033
448;308;7;reg033
433;954;9;reg033
446;283;7;reg033
433;1097;7;reg033
436;1138;8;reg033
448;716;8;reg033
452;353;8;reg033
433;1239;8;reg033
446;614;8;reg033
459;82;8;reg033
460;110;8;reg033
453;868;8;reg033
421;1362;8;reg033
430;1122;8;reg033
457;220;7;reg033
451;402;8;reg033
461;383;8;reg033
448;1335;8;reg033
455;154;7;reg033
453;1120;8;reg033
461;473;6;reg033
440;1219;9;reg033
462;438;7;reg033
465;291;8;reg033
469;124;7;reg033
466;139;7;reg033
472;173;7;reg033
472;196;8;reg033
444;1032;8;reg033
472;340;8;reg033
453;1387;8;reg033
443;832;8;reg033
474;239;8;reg033
465;632;8;reg033
464;515;8;reg033
463;845;6;reg033
465;736;8;reg033
446;906;8;reg033
468;555;7;reg033
476;315;8;reg033
466;695;8;reg033
477;274;8;reg033
481;117;8;reg033
473;597;8;reg033
443;1227;8;reg033
456;1067;7;reg033
454;1421;8;reg033
464;1019;8;reg033
477;428;8;reg033
472;1423;8;reg033
470;925;7;reg033
486;228;6;reg033
476;1002;9;reg033
467;1366;8;reg033
479;721;8;reg033
490;244;8;reg033
476;1208;6;reg033
476;1230;8;reg033
484;904;8;reg033
481;885;8;reg033
483;839;7;reg033
496;179;8;reg033
490;354;7;reg033
478;471;6;reg033
470;1259;7;reg033
498;339;8;reg033
487;1108;7;reg033
487;1125;7;reg033
500;199;6;reg033
494;643;8;reg033
481;1142;9;reg033
508;47;6;reg033
486;671;8;reg033
510;63;6;reg033
508;146;8;reg033
494;750;7;reg033
508;193;8;reg033
486;777;8;reg033
495;714;8;reg033
477;1397;8;reg033
504;297;8;reg033
511;404;8;reg033
493;504;8;reg033
504;678;7;reg033
492;949;7;reg033
497;814;7;reg033
513;130;8;reg033
497;923;8;reg033
504;778;6;reg033
508;611;8;reg033
490;1024;8;reg033
519;506;7;reg033
511;853;8;reg033
516;289;6;reg033
475;1314;8;reg033
492;1425;8;reg033
514;523;8;reg033
512;910;8;reg033
503;1243;7;reg033
522;101;7;reg033
514;715;7;reg033
518;221;8;reg033
507;732;8;reg033
516;591;7;reg033
522;437;7;reg033
529;334;8;reg033
533;134;7;reg033
516;818;8;reg033
518;467;8;reg033
493;941;7;reg033
493;1003;8;reg033
518;641;8;reg033
536;225;8;reg033
522;515;8;reg033
532;605;6;reg033
531;244;8;reg033
526;484;8;reg033
510;1398;8;reg033
536;516;6;reg033
533;962;7;reg033
542;90;8;reg033
535;586;8;reg033
539;534;7;reg033
522;885;8;reg033
524;1038;9;reg033
528;778;7;reg033
528;845;8;reg033
531;565;8;reg033
525;926;8;reg033
524;1155;7;reg033
543;428;9;reg033
527;685;7;reg033
546;382;7;reg033
527;711;6;reg033
549;35;8;reg033
537;551;7;reg033
532;1411;8;reg033
521;1096;8;reg033
552;14;7;reg033
537;900;9;reg033
546;688;9;reg033
521;1348;8;reg033
554;53;8;reg033
547;723;8;reg033
543;810;8;reg033
544;413;7;reg033
551;454;8;reg033
538;1009;8;reg033
535;1081;8;reg033
562;107;7;reg033
563;82;6;reg033
555;219;8;reg033
539;1231;8;reg033
551;1024;8;reg033
558;564;8;reg033
553;846;7;reg033
559;828;8;reg033
559;870;8;reg033
562;691;8;reg033
542;1098;9;reg033
542;1122;8;reg033
567;592;8;reg033
549;929;8;reg033
574;197;8;reg033
573;254;7;reg033
561;996;7;reg033
547;1257;9;reg033
560;754;8;reg033
549;1051;8;reg033
557;495;8;reg033
557;522;8;reg033
555;659;8;reg033
570;377;8;reg033
560;802;7;reg033
564;341;7;reg033
557;614;7;reg033
574;443;9;reg033
574;530;7;reg033
574;613;8;reg033
581;49;7;reg033
581;64;7;reg033
580;150;8;reg033
582;177;8;reg033
579;467;7;reg033
559;1370;8;reg033
559;1391;9;reg033
565;1142;7;reg033
581;521;8;reg033
567;946;7;reg033
560;1312;9;reg033
589;117;7;reg033
564;730;8;reg033
580;686;8;reg033
583;308;8;reg033
591;133;7;reg033
591;288;7;reg033
585;500;8;reg033
563;1273;7;reg033
589;379;8;reg033
584;664;6;reg033
587;733;7;reg033
585;712;7;reg033
600;304;7;reg033
600;362;9;reg033
596;510;8;reg033
606;4;6;reg033
587;1018;8;reg033
588;851;8;reg033
602;230;9;reg033
601;331;7;reg033
578;1257;9;reg033
589;1233;9;reg033
608;155;7;reg033
577;1135;9;reg033
594;895;7;reg033
601;483;8;reg033
600;650;8;reg033
599;616;8;reg033
607;435;7;reg033
598;1138;8;reg033
603;452;8;reg033
607;723;8;reg033
602;673;8;reg033
609;280;8;reg033
600;1082;7;reg033
599;1057;7;reg033
599;1115;7;reg033
592;1439;7;reg033
627;129;8;reg033
626;198;7;reg033
628;6;8;reg033
615;823;8;reg033
607;1189;8;reg033
623;790;8;reg033
614;785;7;reg033
614;800;8;reg033
616;889;8;reg033
625;218;8;reg033
611;709;7;reg033
629;186;6;reg033
611;763;8;reg033
625;319;7;reg033
626;463;7;reg033
623;964;8;reg033
633;516;7;reg033
629;266;8;reg033
616;1323;8;reg033
616;1407;8;reg033
629;392;8;reg033
625;733;6;reg033
643;8;7;reg033
636;229;7;reg033
640;168;7;reg033
622;1359;8;reg033
639;67;7;reg033
621;871;8;reg033
641;282;8;reg033
626;1383;8;reg033
621;912;8;reg033
651;99;8;reg033
652;142;7;reg033
632;799;8;reg033
621;1092;7;reg033
646;357;8;reg033
635;835;7;reg033
646;437;8;reg033
629;751;8;reg033
629;853;7;reg033
644;488;8;reg033
638;945;8;reg033
638;969;8;reg033
643;923;8;reg033
658;27;8;reg033
644;559;8;reg033
630;996;8;reg033
625;1417;6;reg033
633;1189;8;reg033
655;630;7;reg033
659;72;8;reg033
630;1251;9;reg033
646;1010;8;reg033
646;1036;7;reg033
656;388;8;reg033
647;767;8;reg033
633;1222;9;reg033
630;1341;8;reg033
650;871;8;reg033
648;611;7;reg033
656;749;7;reg033
658;787;7;reg033
674;12;6;reg033
659;575;8;reg033
663;455;8;reg033
664;355;8;reg033
678;124;8;reg033
658;1439;8;reg033
656;1328;8;reg033
667;333;7;reg033
676;54;6;reg033
681;317;8;reg033
684;288;8;reg033
659;1148;8;reg033
666;468;8;reg033
684;362;7;reg033
686;373;7;reg033
657;1307;8;reg033
670;498;8;reg033
678;632;8;reg033
682;442;8;reg033
670;532;7;reg033
668;856;7;reg033
675;607;7;reg033
690;70;8;reg033
682;583;6;reg033
680;568;8;reg033
682;766;8;reg033
680;676;7;reg033
675;1010;9;reg033
661;912;8;reg033
679;695;8;reg033
674;1208;8;reg033
690;590;8;reg033
685;546;8;reg033
696;102;8;reg033
677;870;7;reg033
680;894;8;reg033
685;666;9;reg033
674;1393;9;reg033
684;958;7;reg033
694;87;8;reg033
694;147;8;reg033
670;975;8;reg033
665;1179;7;reg033
688;716;7;reg033
670;1058;7;reg033
684;1098;7;reg033
665;1208;9;reg033
685;754;8;reg033
677;1024;9;reg033
671;1292;8;reg033
706;36;7;reg033
661;1379;7;reg033
689;1125;7;reg033
677;1334;8;reg033
697;493;7;reg033
703;610;7;reg033
701;628;8;reg033
705;359;8;reg033
687;1165;9;reg033
711;66;8;reg033
697;828;7;reg033
692;1315;8;reg033
704;286;7;reg033
704;317;7;reg033
712;238;8;reg033
694;1004;7;reg033
701;1035;8;reg033
719;187;7;reg033
716;91;9;reg033
721;209;8;reg033
693;1413;9;reg033
709;888;8;reg033
699;1275;8;reg033
724;442;8;reg033
706;1231;7;reg033
698;1424;9;reg033
730;267;7;reg033
724;584;8;reg033
726;152;7;reg033
729;399;8;reg033
731;24;8;reg033
719;937;8;reg033
731;63;8;reg033
731;110;7;reg033
715;1282;8;reg033
728;520;7;reg033
705;1257;8;reg033
735;245;8;reg033
733;305;7;reg033
710;871;7;reg033
728;625;8;reg033
724;716;8;reg033
737;91;8;reg033
728;855;8;reg033
724;961;8;reg033
719;1214;7;reg033
726;669;8;reg033
740;190;7;reg033
740;205;8;reg033
728;976;8;reg033
735;916;8;reg033
735;959;9;reg033
743;150;8;reg033
723;1036;7;reg033
723;1094;8;reg033
731;466;8;reg033
741;325;8;reg033
737;542;8;reg033
740;691;8;reg033
735;1090;6;reg033
718;1123;7;reg033
745;286;8;reg033
744;416;8;reg033
718;1195;8;reg033
744;438;8;reg033
749;184;7;reg033
723;1241;8;reg033
753;54;8;reg033
749;263;7;reg033
739;603;7;reg033
740;1038;6;reg033
752;165;6;reg033
737;763;7;reg033
739;738;7;reg033
742;725;7;reg033
731;1075;8;reg033
722;1416;8;reg033
729;1313;7;reg033
729;1338;7;reg033
751;463;8;reg033
738;1216;8;reg033
757;97;8;reg033
757;107;7;reg033
751;788;7;reg033
762;138;9;reg033
766;7;7;reg033
754;662;8;reg033
755;235;6;reg033
751;1242;8;reg033
741;1265;8;reg033
761;152;7;reg033
744;891;7;reg033
749;796;8;reg033
767;213;7;reg033
752;832;8;reg033
775;73;8;reg033
749;1178;9;reg033
762;697;8;reg033
775;264;7;reg033
772;599;8;reg033
771;320;8;reg033
768;566;8;reg033
755;871;6;reg033
741;1431;7;reg033
770;308;7;reg033
777;166;6;reg033
775;439;8;reg033
765;480;7;reg033
768;764;9;reg033
756;1298;8;reg033
766;401;7;reg033
753;1378;8;reg033
776;355;7;reg033
782;449;8;reg033
770;779;7;reg033
784;531;7;reg033
793;17;7;reg033
780;689;8;reg033
771;1210;8;reg033
793;152;8;reg033
765;1058;7;reg033
760;718;8;reg033
791;170;8;reg033
791;263;8;reg033
770;891;7;reg033
793;345;7;reg033
795;202;7;reg033
795;222;7;reg033
792;235;8;reg033
765;1151;8;reg033
789;413;8;reg033
774;850;8;reg033
764;1407;7;reg033
797;332;8;reg033
796;185;7;reg033
794;679;8;reg033
797;467;8;reg033
782;1276;7;reg033
784;1116;9;reg033
799;257;7;reg033
792;828;8;reg033
788;508;7;reg033
792;1000;8;reg033
788;577;8;reg033
773;941;8;reg033
803;438;8;reg033
784;1159;7;reg033
802;547;8;reg033
794;989;8;reg033
774;1179;8;reg033
800;719;8;reg033
797;1183;7;reg033
809;376;7;reg033
809;489;7;reg033
780;1372;8;reg033
770;1425;7;reg033
811;91;7;reg033
815;227;8;reg033
813;360;8;reg033
821;311;7;reg033
822;118;7;reg033
817;169;8;reg033
807;636;7;reg033
808;506;8;reg033
822;416;8;reg033
823;195;8;reg033
822;471;8;reg033
806;680;7;reg033
801;1349;8;reg033
819;576;8;reg033
817;249;8;reg033
824;447;8;reg033
816;665;7;reg033
822;936;9;reg033
829;398;8;reg033
822;1019;8;reg033
807;1137;8;reg033
821;1237;8;reg033
832;144;9;reg033
823;717;7;reg033
834;326;7;reg033
829;727;7;reg033
842;5;7;reg033
836;501;7;reg033
834;381;8;reg033
824;889;8;reg033
824;916;8;reg033
823;1093;8;reg033
823;1157;7;reg033
808;1321;8;reg033
834;549;8;reg033
826;877;8;reg033
836;948;7;reg033
848;235;8;reg033
845;159;7;reg033
844;322;7;reg033
843;699;8;reg033
833;1226;7;reg033
847;206;7;reg033
844;517;8;reg033
838;601;8;reg033
849;586;8;reg033
810;1265;9;reg033
841;1191;7;reg033
859;18;7;reg033
860;101;8;reg033
844;840;8;reg033
861;189;7;reg033
838;1110;7;reg033
836;1258;9;reg033
861;337;7;reg033
858;508;6;reg033
863;235;6;reg033
845;725;8;reg033
858;595;7;reg033
845;800;8;reg033
866;261;9;reg033
853;562;8;reg033
863;723;8;reg033
861;770;8;reg033
851;697;7;reg033
865;531;8;reg033
867;455;8;reg033
853;711;6;reg033
850;1166;7;reg033
860;862;8;reg033
872;481;7;reg033
881;21;7;reg033
868;895;7;reg033
851;899;8;reg033
872;802;7;reg033
856;1210;8;reg033
873;504;9;reg033
875;215;7;reg033
871;1248;7;reg033
878;560;8;reg033
851;1020;8;reg033
886;239;7;reg033
875;537;8;reg033
886;528;7;reg033
888;375;8;reg033
853;1339;9;reg033
885;420;7;reg033
872;1410;9;reg033
896;339;8;reg033
892;555;8;reg033
893;792;9;reg033
880;1233;7;reg033
896;595;7;reg033
889;450;8;reg033
874;1225;7;reg033
906;167;8;reg033
887;847;7;reg033
888;814;8;reg033
885;744;8;reg033
885;768;8;reg033
874;1431;8;reg033
902;659;8;reg033
905;465;9;reg033
902;706;8;reg033
912;48;8;reg033
911;85;8;reg033
885;864;8;reg033
911;197;7;reg033
908;725;7;reg033
901;829;8;reg033
899;1402;8;reg033
914;487;8;reg033
901;1360;7;reg033
915;359;8;reg033
926;7;8;reg033
922;142;8;reg033
889;1207;8;reg033
930;72;7;reg033
931;107;7;reg033
918;753;8;reg033
921;404;8;reg033
906;1435;7;reg033
900;1227;7;reg033
909;1266;7;reg033
907;1043;7;reg033
937;401;8;reg033
924;765;8;reg033
938;124;8;reg033
907;1081;8;reg033
912;1375;8;reg033
938;211;7;reg033
936;180;8;reg033
911;1394;9;reg033
935;369;8;reg033
942;57;7;reg033
944;19;8;reg033
938;503;8;reg033
938;535;7;reg033
907;1181;8;reg033
925;1020;7;reg033
940;668;8;reg033
915;1343;9;reg033
934;718;7;reg033
941;667;8;reg033
943;432;8;reg033
934;905;8;reg033
953;116;7;reg033
952;327;9;reg033
936;812;8;reg033
947;319;7;reg033
930;1428;8;reg033
929;1116;8;reg033
946;564;7;reg033
942;749;8;reg033
959;221;7;reg033
944;794;7;reg033
960;447;8;reg033
950;723;8;reg033
962;476;7;reg033
967;10;6;reg033
936;984;9;reg033
955;768;7;reg033
949;693;8;reg033
959;509;8;reg033
954;1319;8;reg033
963;330;8;reg033
969;50;7;reg033
963;388;8;reg033
963;549;8;reg033
953;1048;7;reg033
965;740;8;reg033
974;243;8;reg033
963;680;8;reg033
962;834;7;reg033
948;1149;7;reg033
961;806;6;reg033
951;1366;8;reg033
968;523;7;reg033
975;304;7;reg033
979;93;6;reg033
977;346;8;reg033
980;256;8;reg033
952;1288;7;reg033
983;170;7;reg033
947;1388;6;reg033
987;18;8;reg033
982;363;7;reg033
969;1225;8;reg033
984;429;7;reg033
974;606;8;reg033
970;631;8;reg033
976;753;7;reg033
973;1089;9;reg033
986;325;6;reg033
967;1183;9;reg033
982;703;7;reg033
994;335;8;reg033
995;194;7;reg033
997;229;8;reg033
983;1302;8;reg033
984;802;8;reg033
992;625;7;reg033
995;459;8;reg033
1004;128;8;reg033
995;583;7;reg033
994;509;7;reg033
999;168;7;reg033
990;1210;8;reg033
1005;266;7;reg033
984;1293;6;reg033
1003;289;7;reg033
993;1108;7;reg033
1011;21;8;reg033
987;1130;7;reg033
1002;677;8;reg033
984;1353;8;reg033
1007;423;8;reg033
1016;83;8;reg033
1012;197;6;reg033
1004;1089;7;reg033
1009;487;7;reg033
1012;563;7;reg033
980;1253;9;reg033
1019;301;8;reg033
1021;62;7;reg033
1021;226;6;reg033
996;1188;8;reg033
1021;311;8;reg033
995;1271;6;reg033
1006;735;8;reg033
1025;156;8;reg033
1017;833;9;reg033
1014;701;8;reg033
1029;26;7;reg033
1016;509;6;reg033
1024;178;7;reg033
1019;642;7;reg033
1018;669;8;reg033
